herramienta,endpoint,concurrency,vcpu,memory,volumen,latency,capacidad_procesamiento
apirest,heavy,100.0,0.5,0.25,95.3712558746338,1331.7784029994966,0.0716119556075049
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.675995629882812,0.0635498810993984
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.004771722412109,0.0848272160867023
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.7878662811279296,0.0609997707755047
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.564124978637695,0.066322509830201
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.899736932373047,0.0586464248542683
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.7878662811279296,0.0609997707755047
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.564124978637695,0.066322509830201
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.899736932373047,0.0586464248542683
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.675995629882812,0.0635498810993984
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.899736932373047,0.0586464248542683
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.899736932373047,0.0586464248542683
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.675995629882812,0.0635498810993984
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.347219537353515,0.0508061100276739
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.7947021423339846,0.0448149018613
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.347219537353515,0.0508061100276739
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.7947021423339846,0.0448149018613
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.347219537353515,0.0508061100276739
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.7947021423339846,0.0448149018613
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.7947021423339846,0.0448149018613
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.7947021423339846,0.0448149018613
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.906572793579101,0.0435315590128191
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.899736932373047,0.0586464248542683
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.906572793579101,0.0435315590128191
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,4.018443444824219,0.0423196708966004
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.347219537353515,0.0508061100276739
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.340383676147461,0.0726629594261652
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.1234782348632817,0.0544454583366117
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.347219537353515,0.0508061100276739
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.2353488861083983,0.0525628641880771
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.228513024902344,0.0763106170802006
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.011607583618164,0.056467916014892
apirest,file,100.0,0.5,0.25,0.1700592041015625,2.675995629882812,0.0635498810993984
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.4590901885986325,0.049162986458719
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.57096083984375,0.0476228140628401
apirest,file,100.0,0.5,0.25,0.1700592041015625,4.130314096069337,0.0411734314015976
apirest,file,100.0,0.5,0.25,0.1700592041015625,3.682831491088867,0.0461762110248717
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,5.601114980316162,4.76742237094153e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,10.7011285987854,2.495333142936515e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,19.371151750183103,1.3784869998306937e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,14.781139493560792,1.806550900288016e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,23.451162644958497,1.1386591472519404e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,19.371151750183103,1.3784869998306937e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.041174901580813,9.522739668753904e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.51117081604004,1.007231292977033e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.55117626342773,9.35263773828461e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.00116945419312,1.0269876863199598e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.041174901580813,9.522739668753904e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,24.471165368652343,1.0911977610016685e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.51117081604004,1.007231292977033e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.55117626342773,9.35263773828461e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.55117626342773,9.35263773828461e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.061177625274656,9.188506124456348e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.021172177886967,9.88220669465537e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,24.981166730499268,1.068920485077813e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.021172177886967,9.88220669465537e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.061177625274656,9.188506124456348e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.51117081604004,1.007231292977033e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.021172177886967,9.88220669465537e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.061177625274656,9.188506124456348e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.041174901580813,9.522739668753904e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.53117353973389,9.699143707345614e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,24.471165368652343,1.0911977610016685e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.55117626342773,9.35263773828461e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.061177625274656,9.188506124456348e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.021172177886967,9.88220669465537e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.041174901580813,9.522739668753904e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,18.351149026489256,1.4551067522164582e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.55117626342773,9.35263773828461e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.00116945419312,1.0269876863199598e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.53117353973389,9.699143707345614e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.061177625274656,9.188506124456348e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.53117353973389,9.699143707345614e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,17.33114630279541,1.5407452220900115e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,13.25113540802002,2.0151390833432694e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,30.081180348968505,8.876939185762586e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.51117081604004,1.007231292977033e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,30.59118171081543,8.728947156014658e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,21.4111571975708,1.2471479524892083e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,31.61118443450928,8.447288938096231e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,27.53117353973389,9.699143707345614e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,19.88115311203003,1.3431253564068756e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,19.371151750183103,1.3784869998306937e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,31.10118307266235,8.58580871248161e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.00116945419312,1.0269876863199598e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,31.10118307266235,8.58580871248161e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,21.4111571975708,1.2471479524892083e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,14.781139493560792,1.806550900288016e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,31.10118307266235,8.58580871248161e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.00116945419312,1.0269876863199598e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.51117081604004,1.007231292977033e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,30.081180348968505,8.876939185762586e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,30.081180348968505,8.876939185762586e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,30.59118171081543,8.728947156014658e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,31.61118443450928,8.447288938096231e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,32.12118579635621,8.313167835293349e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,23.961164006805426,1.1144233582221165e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,33.14118852005006,8.05730936391133e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,26.51117081604004,1.007231292977033e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.061177625274656,9.188506124456348e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,21.4111571975708,1.2471479524892083e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,35.691195329284675,7.481643753596913e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,35.18119396743774,7.590100803312725e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,30.081180348968505,8.876939185762586e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,44.361218480682375,6.019420064172289e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,40.28120758590699,6.629116270267284e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,41.30121030960084,6.465399115233113e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,40.28120758590699,6.629116270267284e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,41.30121030960084,6.465399115233113e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,49.97123346099854,5.343650538507523e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,45.38122120437623,5.884125669319796e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,38.751203500366216,6.890852011634334e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,35.18119396743774,7.590100803312725e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,45.89122256622315,5.818733815783947e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,45.89122256622315,5.818733815783947e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,45.89122256622315,5.818733815783947e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,47.93122801361085,5.571082145400548e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,50.48123482284546,5.289664754256471e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,50.48123482284546,5.289664754256471e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,31.61118443450928,8.447288938096231e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,41.81121167144776,6.386536001206106e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,36.20119669113159,7.376242583139953e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,44.361218480682375,6.019420064172289e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,41.30121030960084,6.465399115233113e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,49.461232099151616,5.398749632003813e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,40.79120894775391,6.546234237278065e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,53.54124299392701,4.987347952008476e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,50.99123618469239,5.236758874143794e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,51.50123754653931,5.18490081626579e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,34.1611912437439,7.81673000477266e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,52.01123890838624,5.134059757047905e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.061177625274656,9.188506124456348e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,53.54124299392701,4.987347952008476e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,54.05124435577394,4.940289752371355e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,51.50123754653931,5.18490081626579e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,48.441229375457766,5.512428401105718e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,54.05124435577394,4.940289752371355e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,54.56124571762086,4.894111288729458e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,49.97123346099854,5.343650538507523e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,45.89122256622315,5.818733815783947e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,50.48123482284546,5.289664754256471e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,47.93122801361085,5.571082145400548e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,53.03124163208008,5.035311268899592e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,52.01123890838624,5.134059757047905e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,53.54124299392701,4.987347952008476e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,46.911225289917,5.692215603908871e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,52.52124027023317,5.084206070150455e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,53.54124299392701,4.987347952008476e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,40.28120758590699,6.629116270267284e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,52.52124027023317,5.084206070150455e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,53.54124299392701,4.987347952008476e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,43.85121711883546,6.089427526495105e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,49.461232099151616,5.398749632003813e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,48.441229375457766,5.512428401105718e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,44.361218480682375,6.019420064172289e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,49.97123346099854,5.343650538507523e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,33.651189881896975,7.93519663140949e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,55.07124707946778,4.848788120022551e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,49.97123346099854,5.343650538507523e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,50.99123618469239,5.236758874143794e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,51.50123754653931,5.18490081626579e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,23.961164006805426,1.1144233582221165e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,24.471165368652343,1.0911977610016685e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,55.58124844131471,4.804296702253666e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,50.99123618469239,5.236758874143794e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,55.07124707946778,4.848788120022551e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,23.961164006805426,1.1144233582221165e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,24.471165368652343,1.0911977610016685e-06
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,28.041174901580813,9.522739668753904e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,58.64125661239624,4.553599701294642e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,31.10118307266235,8.58580871248161e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,64.25127159271241,4.156008153215092e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,29.571178987121584,9.030035924845694e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,58.64125661239624,4.553599701294642e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,62.72126750717164,4.257388589336425e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,67.31127976379395,3.967073713808396e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,51.50123754653931,5.18490081626579e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,68.3312824874878,3.907855946398282e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,53.03124163208008,5.035311268899592e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,48.95123073730469,5.454996831984717e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,64.25127159271241,4.156008153215092e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,61.19126342163087,4.363838784530741e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,69.35128521118165,3.850380101545637e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,49.97123346099854,5.343650538507523e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,52.52124027023317,5.084206070150455e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,66.29127704010011,4.028113810995409e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,71.39129065856935,3.740355526990289e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,72.41129338226318,3.687667988252748e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,71.39129065856935,3.740355526990289e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,69.35128521118165,3.850380101545637e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,72.9212947441101,3.661876952826844e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,62.21126614532471,4.292290209461003e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,72.9212947441101,3.661876952826844e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,61.19126342163087,4.363838784530741e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,72.9212947441101,3.661876952826844e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,68.3312824874878,3.907855946398282e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,70.88128929672241,3.767267938311861e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,68.84128384933473,3.878905122951604e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,40.79120894775391,6.546234237278065e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,40.79120894775391,6.546234237278065e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,68.3312824874878,3.907855946398282e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,39.77120622406007,6.714123959162388e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,39.26120486221314,6.801340140499643e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,66.29127704010011,4.028113810995409e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,69.35128521118165,3.850380101545637e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,68.3312824874878,3.907855946398282e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,65.78127567825318,4.059343724190314e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,70.88128929672241,3.767267938311861e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,57.6212538887024,4.634206834678157e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,69.35128521118165,3.850380101545637e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,59.66125933609009,4.475748778440884e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,61.19126342163087,4.363838784530741e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,45.38122120437623,5.884125669319796e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,70.37128793487548,3.794570433908636e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,68.3312824874878,3.907855946398282e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,70.88128929672241,3.767267938311861e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,70.88128929672241,3.767267938311861e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,67.31127976379395,3.967073713808396e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,72.41129338226318,3.687667988252748e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,68.84128384933473,3.878905122951604e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,39.77120622406007,6.714123959162388e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,38.751203500366216,6.890852011634334e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,71.39129065856935,3.740355526990289e-07
apirest,simple,500.0,0.5,0.25,2.6702880859375e-05,70.88128929672241,3.767267938311861e-07
